t_s,altitude_m,relative_speed_mps,vertical_speed_mps,mach,aoa_deg,q_pa,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps,quat_x,quat_y,quat_z,quat_w,omega_x_rps,omega_y_rps,omega_z_rps,pitch_cmd,yaw_cmd,roll_cmd,throttle,engine,sas,rcs,force_x_n,force_y_n,force_z_n,moment_x_nm,moment_y_nm,moment_z_nm,accel_x_mps2,accel_y_mps2,accel_z_mps2
21.328080,3177.894151,381.943648,345.007025,1.160707,16.112647,83243.732052,4822009011572.153320,1096426.258601,3208306.120585,-62.791287,50977.317557,585.986813,0.616908091,-0.668293546,0.267753226,0.317987976,0.008664347,-0.177199268,0.000233295,0.000000,0.000000,0.000000,1.000000,1,1,1,283181.223271,-2834.251882,1114916.636950,1308.011280,-101236.858547,8714.439666,-11.397459,-100.202886,-55.617803
21.346786,3184.328292,381.792037,343.963365,1.160323,15.997080,83153.427442,4822009011570.974609,1097379.799898,3208317.062531,-63.004487,50975.443173,584.946432,0.617410459,-0.668853742,0.266699070,0.316718493,0.009453871,-0.193666420,0.001556686,0.000000,0.000000,0.000000,1.000000,1,1,1,281329.175908,-3682.457953,1106974.256098,1241.564544,-101073.471345,9781.459799,-11.211047,-99.326649,-55.610883
21.366315,3191.024108,381.639198,342.873981,0.853582,15.897781,44980.187020,4822009011569.740234,1098375.236378,3208328.464455,-63.223422,50973.503471,583.860435,0.617969530,-0.669496397,0.265503982,0.315271106,0.010237896,-0.210829786,0.003108851,0.000000,0.000000,0.000000,1.000000,1,1,1,231988.398623,10602.794653,225262.941829,-862.460041,444215.887857,-6516.569579,-4.273451,-31.384679,-2.604938
21.387124,3198.146772,381.675854,342.265196,0.900418,15.912377,50028.270610,4822009011568.421875,1099435.946362,3208340.601978,-63.382621,50972.151928,583.253942,0.618528412,-0.670145684,0.264303981,0.313800527,0.010350906,-0.179735868,0.003502458,0.000000,0.000000,0.000000,1.000000,1,1,1,238530.609393,9466.373236,337423.838202,-787.283710,360626.009074,-5082.820755,-5.216578,-39.980367,-9.560513
21.407550,3205.125215,381.687350,341.591938,1.160246,15.878610,83028.473486,4822009011567.124023,1100477.091254,3208352.502959,-63.547375,50970.738688,582.583088,0.618998424,-0.670697156,0.263298750,0.312538070,0.010539342,-0.156810281,0.004141547,0.000000,0.000000,0.000000,1.000000,1,1,1,279677.888659,-6262.604859,1098596.346118,1437.995947,-104459.975404,13768.582649,-10.796424,-98.035740,-56.370101
21.426164,3211.463986,381.546861,340.539501,1.159894,15.746899,82943.498610,4822009011565.937500,1101425.822140,3208363.327578,-63.748339,50968.913860,581.533820,0.619417706,-0.671209418,0.262386892,0.311372351,0.011406685,-0.173717520,0.006212517,0.000000,0.000000,0.000000,1.000000,1,1,1,277543.345842,-6724.175005,1089774.345943,1279.992917,-104414.668664,13930.725634,-10.638141,-97.097016,-56.267828
21.445966,3218.185060,381.403572,339.421979,1.159537,15.629646,82855.664455,4822009011564.670898,1102435.046690,3208374.820777,-63.958990,50966.991190,580.419631,0.619896157,-0.671819185,0.261318125,0.310000929,0.012231186,-0.191695247,0.008445683,0.000000,0.000000,0.000000,1.000000,1,1,1,275661.948414,-7206.440926,1081734.207719,1135.960958,-104004.800489,14079.750237,-10.483441,-96.204581,-56.247408
21.465727,3224.870412,381.265783,338.307177,0.870725,15.535079,46700.738836,4822009011563.403320,1103442.177794,3208386.268598,-64.166155,50965.090072,579.308115,0.620404582,-0.672491709,0.260152833,0.308502123,0.012965633,-0.209565397,0.010702680,0.000000,0.000000,0.000000,1.000000,1,1,1,228403.571814,-771.121455,223834.605905,502.870624,433629.475976,5734.506506,-3.151605,-31.189463,-3.400353
21.485810,3231.653033,381.307337,337.705406,1.159398,15.553232,82762.229968,4822009011562.112305,1104465.707860,3208397.891376,-64.301660,50963.818722,578.708473,0.620884614,-0.673149274,0.259036397,0.307038264,0.013472665,-0.180716510,0.012342664,0.000000,0.000000,0.000000,1.000000,1,1,1,274567.062192,-8074.603653,1076104.495916,973.024571,-105034.086919,14570.310624,-10.286445,-95.320035,-56.742446
21.505493,3238.277770,381.174036,336.585358,1.159067,15.448519,82678.768739,4822009011560.842773,1105468.750849,3208409.259649,-64.504120,50961.942614,577.591657,0.621335359,-0.673802010,0.257959623,0.305597866,0.014104610,-0.198690371,0.014669072,0.000000,0.000000,0.000000,1.000000,1,1,1,272894.150822,-8272.439995,1068839.636892,829.624448,-104409.855762,14186.090013,-10.166786,-94.491243,-56.753283
21.525275,3244.914006,381.044829,335.459423,1.158746,15.365594,82596.859640,4822009011559.562500,1106476.870320,3208420.663666,-64.705244,50960.073338,576.468933,0.621818018,-0.674522111,0.256776448,0.304019949,0.014652631,-0.216647822,0.016951422,0.000000,0.000000,0.000000,1.000000,1,1,1,271585.595775,-8471.366851,1062859.890433,709.290592,-103490.236756,13818.707633,-10.059292,-93.760122,-56.853650
21.544643,3251.389762,380.922042,334.355174,1.158442,15.305290,82518.205572,4822009011558.305664,1107463.824741,3208431.807332,-64.900072,50958.257401,575.367797,0.622317980,-0.675287121,0.255521362,0.302351566,0.015118720,-0.234073356,0.019133853,0.000000,0.000000,0.000000,1.000000,1,1,1,270651.260369,-8669.877009,1058244.146982,611.687785,-102337.932504,13483.708859,-9.965588,-93.138640,-57.036888
21.563814,3257.778656,380.803419,333.258667,1.158148,15.265467,82441.558834,4822009011557.057617,1108440.710384,3208442.816735,-65.091122,50956.471842,574.274344,0.622838706,-0.676101682,0.254184644,0.300580485,0.015524696,-0.251128986,0.021247412,0.000000,0.000000,0.000000,1.000000,1,1,1,270055.014288,-8872.995444,1054853.845202,531.984030,-100972.671524,13180.809550,-9.883416,-92.611948,-57.300501
21.583330,3264.260524,380.685055,332.137328,1.157855,15.244870,82364.525418,4822009011555.783203,1109435.122945,3208454.002240,-65.284003,50954.664461,573.156088,0.623394434,-0.676988675,0.252726766,0.298655146,0.015893191,-0.268258903,0.023356396,0.000000,0.000000,0.000000,1.000000,1,1,1,269777.261056,-9089.085420,1052583.909230,465.624227,-99367.179627,12905.391090,-9.809983,-92.163083,-57.652854
21.602307,3270.542934,380.571374,331.040227,0.785633,15.243109,37904.573610,4822009011554.541016,1110402.096633,3208464.858711,-65.470175,50952.915409,572.061965,0.623957737,-0.677904035,0.251218101,0.296668717,0.016216597,-0.284651140,0.025370095,0.000000,0.000000,0.000000,1.000000,1,1,1,226539.482964,-21500.723918,-50922.625598,3674.051893,642974.028609,25605.527011,1.209800,-12.196904,14.230375
21.622853,3277.333400,380.692433,330.588128,0.850326,15.381778,44384.172641,4822009011553.193359,1111448.908943,3208476.601029,-65.557879,50951.847045,571.611585,0.624498537,-0.678840527,0.249723058,0.294644720,0.017620745,-0.235928843,0.028580765,0.000000,0.000000,0.000000,1.000000,1,1,1,222004.097354,-26349.635314,111360.523556,4055.987139,516469.330291,30133.173483,0.280647,-23.244677,2.653060
21.642915,3283.954121,380.761326,330.021010,1.158301,15.444344,82320.837158,4822009011551.876953,1112471.100100,3208488.057275,-65.653453,50950.688213,571.046353,0.624897817,-0.679642135,0.248547008,0.292939707,0.019005013,-0.199558158,0.032006914,0.000000,0.000000,0.000000,1.000000,1,1,1,273339.826870,-8637.637688,1063923.050565,-336.985031,-101442.588586,10049.380181,-9.869978,-92.377993,-59.597707
21.661929,3290.207437,380.642154,328.884861,1.157996,15.365622,82243.516906,4822009011550.625000,1113439.827761,3208498.893432,-65.841118,50948.931766,569.913180,0.625243064,-0.680398096,0.247476588,0.291350099,0.018837501,-0.216320868,0.033583980,0.000000,0.000000,0.000000,1.000000,1,1,1,272096.833000,-8055.951498,1058275.811469,-403.291404,-100594.667561,8484.365345,-9.841590,-91.675250,-59.671595
21.681638,3296.666408,380.522770,327.705700,1.157691,15.304857,82165.170692,4822009011549.323242,1114443.979111,3208510.103056,-66.035093,50947.124876,568.737072,0.625629918,-0.681236896,0.246262171,0.289583219,0.018627279,-0.233551445,0.034975745,0.000000,0.000000,0.000000,1.000000,1,1,1,271153.156038,-7518.779906,1053655.482829,-448.120497,-99465.919590,7049.074946,-9.817956,-91.038141,-59.836543
21.701311,3303.090164,380.406880,326.525514,1.157396,15.264446,82088.407584,4822009011548.020508,1115446.230132,3208521.268701,-66.228242,50945.333876,567.559904,0.626045113,-0.682126345,0.244945687,0.287702583,0.018394735,-0.250556618,0.036142675,0.000000,0.000000,0.000000,1.000000,1,1,1,270545.270489,-7058.425072,1050241.328343,-470.998466,-98111.479885,5814.584828,-9.798554,-90.489781,-60.088107
21.721016,3309.500877,380.293348,325.338495,0.818636,15.243658,41050.225814,4822009011546.711914,1116450.060340,3208532.428999,-66.421320,50943.550797,566.375882,0.626490086,-0.683066910,0.243522970,0.285703224,0.018152913,-0.267356890,0.037120304,0.000000,0.000000,0.000000,1.000000,1,1,1,223417.970325,-38846.966003,-18407.651396,6271.962595,616579.869555,40354.737542,2.484828,-14.874695,11.341924
21.741365,3316.109886,380.403180,324.837395,1.157514,15.358299,82034.545514,4822009011545.358398,1117486.700991,3208543.942962,-66.495565,50942.483492,565.876472,0.626886974,-0.683990020,0.242183924,0.283755741,0.020122296,-0.221335502,0.040861433,0.000000,0.000000,0.000000,1.000000,1,1,1,272249.187137,-5824.843922,1055119.985554,-1071.063979,-98596.916470,2440.042046,-9.900424,-90.358056,-61.250781
21.760843,3322.413527,380.289142,323.641452,1.157218,15.303848,81958.424621,4822009011544.059570,1118478.885727,3208554.941438,-66.688398,50940.723567,564.683476,0.627225410,-0.684851991,0.240974186,0.281952969,0.019506172,-0.238021507,0.041299930,0.000000,0.000000,0.000000,1.000000,1,1,1,271409.350314,-5084.646779,1050906.296632,-1041.073895,-97446.912150,896.455775,-9.900494,-89.749628,-61.426707
21.780218,3328.661227,380.178715,322.448355,1.156933,15.268792,81884.108938,4822009011542.763672,1119465.870499,3208565.859584,-66.880228,50938.984594,563.493283,0.627593745,-0.685752828,0.239666271,0.280052188,0.018916915,-0.254427132,0.041499339,0.000000,0.000000,0.000000,1.000000,1,1,1,270888.899129,-4474.027317,1047843.210610,-992.532666,-96090.580527,-350.006358,-9.899082,-89.225499,-61.685633
21.799485,3334.850920,380.071189,321.256988,1.156655,15.252262,81811.308792,4822009011541.471680,1120447.284688,3208576.693576,-67.070955,50937.265476,562.304779,0.627991466,-0.686688802,0.238263232,0.278057260,0.018365660,-0.270513797,0.041507706,0.000000,0.000000,0.000000,1.000000,1,1,1,270673.404895,-3997.258262,1045877.379590,-928.002741,-94546.118650,-1305.524163,-9.894931,-88.780729,-62.024682
21.819361,3341.211566,379.962139,320.021273,1.156374,15.254070,81737.151431,4822009011540.134766,1121459.663691,3208587.845277,-67.267624,50935.500896,561.071995,0.628435053,-0.687694486,0.236708163,0.275889332,0.017842660,-0.286842028,0.041366478,0.000000,0.000000,0.000000,1.000000,1,1,1,270762.179198,-3647.703150,1044957.205604,-846.237525,-92755.232508,-1997.316822,-9.886645,-88.398863,-62.459641
21.839091,3347.501277,379.854874,318.786042,1.156098,15.273805,81664.099642,4822009011538.803711,1122464.597233,3208598.891029,-67.462689,50933.756768,559.839653,0.628907484,-0.688729658,0.235060022,0.273630445,0.017379585,-0.302743863,0.041119076,0.000000,0.000000,0.000000,1.000000,1,1,1,271148.441208,-3442.765610,1045090.366523,-752.855240,-90789.283151,-2401.878479,-9.873524,-88.091060,-62.973288
21.858823,3353.766716,379.747975,317.540636,1.155822,15.310802,81591.349063,4822009011537.468750,1123469.544391,3208609.912791,-67.657505,50932.018631,558.597118,0.629411029,-0.689799308,0.233309420,0.271266264,0.016979635,-0.318309526,0.040809707,0.000000,0.000000,0.000000,1.000000,1,1,1,271824.056584,-3378.797617,1046222.829552,-649.552138,-88638.245758,-2537.771033,-9.854850,-87.849742,-63.566672
21.878028,3359.841866,379.643523,316.317000,1.155552,15.362491,81520.503800,4822009011536.166016,1124447.707238,3208620.617704,-67.846776,50930.331397,557.376263,0.629929239,-0.690870838,0.231510689,0.268866955,0.016657688,-0.333101929,0.040489541,0.000000,0.000000,0.000000,1.000000,1,1,1,272748.212124,-3447.143276,1048222.927617,-542.231460,-86369.852627,-2430.376929,-9.830954,-87.673037,-64.217333
21.897702,3366.040121,379.535872,315.050764,1.155274,15.431220,81447.803480,4822009011534.827148,1125449.668359,3208631.558578,-68.040189,50928.606532,556.112861,0.630488013,-0.691998408,0.229571457,0.266308121,0.016399161,-0.347866964,0.040180381,0.000000,0.000000,0.000000,1.000000,1,1,1,273966.267738,-3648.722166,1051166.878003,-426.578483,-83860.802889,-2087.775665,-9.800316,-87.548444,-64.958286
21.917304,3372.190687,379.427224,313.774646,0.744832,15.514610,33841.494025,4822009011533.489258,1126447.930567,3208642.434470,-68.232294,50926.890419,554.839557,0.631070356,-0.693149463,0.227546340,0.263660181,0.016217810,-0.362150567,0.039928132,0.000000,0.000000,0.000000,1.000000,1,1,1,269417.412990,-44086.169918,-294610.196362,8161.231186,835324.470417,46927.677421,4.518104,-1.804590,33.987988
21.937937,3378.654235,379.659267,313.445434,1.155771,15.765386,81449.849452,4822009011532.080078,1127498.661478,3208653.871823,-68.286407,50925.969388,554.511713,0.631594588,-0.694279241,0.225622941,0.261072596,0.018928189,-0.294487399,0.043756394,0.000000,0.000000,0.000000,1.000000,1,1,1,279664.103279,-3689.926749,1070498.686957,-962.207444,-83164.622428,-2808.567975,-9.890954,-88.352567,-67.262492
21.957655,3384.808644,379.539061,312.116282,0.801454,15.783683,39149.519940,4822009011530.729492,1128502.802308,3208664.779716,-68.481440,50924.227223,553.185409,0.632028727,-0.695299862,0.223937003,0.258746998,0.018398116,-0.308733769,0.043387213,0.000000,0.000000,0.000000,1.000000,1,1,1,235020.328935,-51439.849767,-160452.054698,8792.592639,748097.223075,51362.147948,4.343792,-8.139821,21.707231
21.977901,3391.116125,379.693983,311.648525,1.155986,15.952831,81412.917897,4822009011529.341797,1129533.806963,3208675.967969,-68.537376,50923.253989,552.719109,0.632400198,-0.696283259,0.222382339,0.256526232,0.021079786,-0.250020084,0.047366466,0.000000,0.000000,0.000000,1.000000,1,1,1,283069.316844,-2633.385711,1080785.087948,-1600.924710,-83322.828931,-5554.515349,-10.004068,-88.501750,-68.869124
21.997656,3397.245848,379.568467,310.285160,1.155642,15.918149,81331.374994,4822009011527.984375,1130539.768243,3208686.860133,-68.735008,50921.505625,551.358590,0.632709371,-0.697197143,0.220986929,0.254479417,0.020135045,-0.264317473,0.046558591,0.000000,0.000000,0.000000,1.000000,1,1,1,282601.177532,-1979.195697,1077672.511170,-1462.899927,-82146.144076,-6625.797733,-9.997859,-87.935989,-69.125423
22.017550,3403.391262,379.444763,308.907136,1.155304,15.899968,81250.688313,4822009011526.613281,1131552.768916,3208697.801536,-68.933906,50919.756221,549.983405,0.633051808,-0.698143846,0.219482253,0.252325423,0.019275212,-0.278512840,0.045575229,0.000000,0.000000,0.000000,1.000000,1,1,1,282412.647547,-1499.894879,1075503.949167,-1313.454662,-80740.146140,-7336.484314,-9.982369,-87.430267,-69.460513
22.037184,3409.429521,379.324575,307.540569,1.154976,15.897818,81172.132221,4822009011525.255859,1132552.495367,3208708.573151,-69.129900,50918.039612,548.619615,0.633419841,-0.699101505,0.217902049,0.250110150,0.018523722,-0.292283565,0.044493701,0.000000,0.000000,0.000000,1.000000,1,1,1,282494.653137,-1202.243913,1074269.883229,-1158.137423,-79149.051345,-7693.020648,-9.957301,-86.990040,-69.864430
22.056723,3415.411557,379.206293,306.172809,1.154654,15.910760,81094.780467,4822009011523.901367,1133547.304709,3208719.265475,-69.324447,50916.339991,547.254595,0.633815260,-0.700075555,0.216237335,0.247818175,0.017875756,-0.305717562,0.043362330,0.000000,0.000000,0.000000,1.000000,1,1,1,282833.819693,-1077.131735,1073902.153519,-997.668535,-77373.305959,-7725.250948,-9.922219,-86.606608,-70.336954
22.076052,3421.303532,379.089974,304.810506,1.154339,15.937766,81018.799229,4822009011522.557617,1134531.483614,3208729.817608,-69.516243,50914.665888,545.894984,0.634234001,-0.701058041,0.214502397,0.245466038,0.017336324,-0.318710737,0.042238688,0.000000,0.000000,0.000000,1.000000,1,1,1,283414.156884,-1115.896280,1074341.829607,-835.304935,-75434.685358,-7462.671237,-9.877392,-86.277015,-70.871401
22.095632,3427.244240,378.972483,303.420196,0.799492,15.979099,38848.711494,4822009011521.192383,1135528.316694,3208740.478603,-69.709634,50912.976657,544.507382,0.634685033,-0.702070953,0.212657554,0.242998046,0.016893781,-0.331542039,0.041142482,0.000000,0.000000,0.000000,1.000000,1,1,1,246294.519927,-50204.383410,-238028.274386,9180.666500,814303.476313,50058.327880,4.380880,-5.489357,28.112365
22.115671,3433.312926,379.159887,302.984362,1.154653,16.177730,80998.396229,4822009011519.793945,1136548.545041,3208751.378467,-69.764148,50912.060075,544.072868,0.635070768,-0.703036468,0.210965239,0.240662650,0.019733399,-0.266969038,0.044676105,0.000000,0.000000,0.000000,1.000000,1,1,1,287748.023828,-863.980759,1087673.533550,-1376.422529,-75300.935710,-8451.793503,-9.924022,-86.571219,-72.737076
22.135036,3439.152972,379.036508,301.573111,0.829855,16.157460,41822.450149,4822009011518.439453,1137534.439108,3208761.887316,-69.956330,50910.383599,542.664293,0.635388063,-0.703913822,0.209475121,0.238552958,0.018948073,-0.279635292,0.043435292,0.000000,0.000000,0.000000,1.000000,1,1,1,230884.221900,-58123.430283,-150892.515210,9978.166310,751534.073783,56312.273732,4.582379,-9.822785,20.315185
22.156516,3445.616323,379.193865,301.005323,1.154850,16.293610,80959.951394,4822009011516.934570,1138627.990497,3208773.529422,-70.013273,50909.353859,542.097993,0.635661920,-0.704817933,0.208027668,0.236410857,0.022070647,-0.216350936,0.047600335,0.000000,0.000000,0.000000,1.000000,1,1,1,290041.178198,489.153121,1093765.654344,-2094.595722,-76769.423133,-11567.485467,-10.011057,-86.360965,-74.018655
22.175392,3451.271712,379.071184,299.605548,1.154502,16.217560,80880.759191,4822009011515.609375,1139588.931011,3208783.735758,-70.202243,50907.723699,540.700808,0.635850965,-0.705561529,0.206894875,0.234672091,0.020857940,-0.228935676,0.045914111,0.000000,0.000000,0.000000,1.000000,1,1,1,288862.989498,1209.981463,1088412.078970,-1898.590115,-76433.699379,-12530.197705,-9.989778,-85.655560,-74.039714
22.194428,3456.947875,378.951496,298.193608,1.154164,16.155835,80802.994633,4822009011514.269531,1140557.937142,3208794.001262,-70.392400,50906.093231,539.291449,0.636073112,-0.706326923,0.205663464,0.232842895,0.019756678,-0.241572327,0.044067077,0.000000,0.000000,0.000000,1.000000,1,1,1,287928.829923,1732.629639,1083871.558921,-1694.021938,-75860.929378,-13092.652970,-9.955603,-85.000466,-74.130057
