t_s,altitude_m,relative_speed_mps,vertical_speed_mps,mach,aoa_deg,q_pa,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps,quat_x,quat_y,quat_z,quat_w,omega_x_rps,omega_y_rps,omega_z_rps,pitch_cmd,yaw_cmd,roll_cmd,throttle,engine,sas,rcs,force_x_n,force_y_n,force_z_n,moment_x_nm,moment_y_nm,moment_z_nm,accel_x_mps2,accel_y_mps2,accel_z_mps2,control_mode,surface_pitch,surface_yaw,surface_roll,actuator_saturated,target_quat_x,target_quat_y,target_quat_z,target_quat_w
544.966667,116859.401045,4377.847830,491.323180,13.274638,-146.394061,5958.194333,4822008961442.475586,28896578.467143,3283293.155351,-176.873047,55416.592276,-646.313099,-0.565954716,-0.081065596,-0.813682708,0.105090811,-1.875367425,-0.177906921,0.602140105,1.000000,0.000000,0.000000,0.000000,1,1,1,6157.236574,591430.576851,-56997.205173,-30818.405793,-83184.979622,-387001.266382,9.676941,-58.814849,-4.955260,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.565954716,-0.081065596,-0.813682708,0.105090811
544.975000,116863.494006,4377.376133,491.178832,13.273209,-148.982537,5955.373077,4822008961441.001953,28897040.267994,3283287.769064,-176.792406,55416.102152,-646.354393,-0.567603876,-0.073406898,-0.813587783,0.102528955,-1.883363973,-0.191626702,0.574471632,1.000000,0.000000,0.000000,0.000000,1,1,1,9906.907418,609513.761171,-58403.935098,-31395.880868,-78955.603881,-396101.045647,9.116775,-60.711994,-5.219249,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.567603876,-0.073406898,-0.813587783,0.102528955
544.983333,116867.585702,4376.889415,491.027464,13.271735,-151.622181,5952.512571,4822008961439.529297,28897502.064629,3283282.382415,-176.716433,55415.596219,-646.397886,-0.569253610,-0.065788427,-0.813421223,0.099840498,-1.891507801,-0.204717853,0.546043840,1.000000,0.000000,0.000000,0.000000,1,1,1,14131.936157,628267.643707,-59627.102807,-31960.882124,-74557.551688,-405351.833857,8.516240,-62.669775,-5.453051,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.569253610,-0.065788427,-0.813421223,0.099840498
544.991667,116871.676080,4376.387129,490.869157,13.270213,-154.308360,5949.611393,4822008961438.057617,28897963.856912,3283276.995387,-176.645465,55415.073971,-646.443329,-0.570902199,-0.058211790,-0.813184210,0.097023232,-1.899798939,-0.217155903,0.516851922,1.000000,0.000000,0.000000,0.000000,1,1,1,18852.648578,647670.918178,-60613.105771,-32512.200525,-69975.599370,-414740.302516,7.875953,-64.685759,-5.652991,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.570902199,-0.058211790,-0.813184210,0.097023232
545.000000,116875.765084,4375.868745,490.704028,13.268642,-157.035829,5946.668161,4822008961436.585938,28898425.644703,3283271.607967,-176.579832,55414.534923,-646.490437,-0.572547851,-0.050678614,-0.812877941,0.094074916,-1.908237064,-0.228915003,0.486892274,1.000000,0.000000,0.000000,0.000000,1,1,1,24084.502272,667695.052068,-61303.723793,-33048.566714,-65193.405379,-424250.326024,7.197074,-66.756865,-5.815497,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.572547851,-0.050678614,-0.812877941,0.094074916
545.008333,116879.852652,4375.333751,490.532230,13.267021,-159.798790,5943.681550,4822008961435.115234,28898887.427858,3283266.220143,-176.519856,55413.978616,-646.538899,-0.574188697,-0.043190542,-0.812503624,0.090993281,-1.916821472,-0.239967855,0.456162704,1.000000,0.000000,0.000000,0.000000,1,1,1,29837.166961,688304.255315,-61636.809463,-33568.670285,-60193.754603,-433863.050615,6.481322,-68.879383,-5.937200,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.574188697,-0.043190542,-0.812503624,0.090993281
545.016667,116883.938737,4374.781659,490.353953,13.265348,-162.590980,5940.650300,4822008961433.644531,28899349.206230,3283260.831906,-176.465845,55413.404621,-646.588376,-0.575822785,-0.035749232,-0.812062486,0.087776032,-1.925551049,-0.250285660,0.424662638,1.000000,0.000000,0.000000,0.000000,1,1,1,36113.714714,709455.668213,-61547.179912,-34071.181174,-54958.860521,-443557.052404,5.730969,-71.049015,-6.015018,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.575822785,-0.035749232,-0.812062486,0.087776032
545.025000,116888.023284,4374.212010,490.169421,13.263621,-165.405766,5937.573236,4822008961432.174805,28899810.979668,3283255.443252,-176.418087,55412.812546,-646.638501,-0.577448075,-0.028356358,-0.811555763,0.084420856,-1.934424251,-0.259838092,0.392393316,1.000000,0.000000,0.000000,0.000000,1,1,1,42909.973179,731099.779806,-60967.683094,-34554.772213,-49470.715244,-453308.585655,4.948811,-73.260932,-6.046252,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.577448075,-0.028356358,-0.811555763,0.084420856
545.033333,116892.106243,4373.624382,489.978893,13.261840,-168.236267,5934.449279,4822008961430.705078,28900272.748018,3283250.054178,-176.376847,55412.202038,-646.688887,-0.579062428,-0.021013610,-0.810984714,0.080925429,-1.943439085,-0.268593302,0.359357976,1.000000,0.000000,0.000000,0.000000,1,1,1,50214.087688,753181.067126,-59830.395755,-35018.141400,-43711.472235,-463091.912274,4.138118,-75.509861,-6.028659,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.579062428,-0.021013610,-0.810984714,0.080925429
545.041667,116896.187569,4373.018391,489.782660,13.260003,-171.075477,5931.277456,4822008961429.235352,28900734.511125,3283244.664685,-176.342362,55411.572789,-646.739125,-0.580663610,-0.013722688,-0.810350612,0.077287422,-1.952593099,-0.276517952,0.325562011,1.000000,0.000000,0.000000,0.000000,1,1,1,58006.326292,775638.835605,-58067.897996,-35460.032730,-37663.843262,-472879.700926,3.302567,-77.790174,-5.960519,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.580663610,-0.013722688,-0.810350612,0.077287422
545.050000,116900.267214,4372.393696,489.581039,13.258110,-173.916399,5928.056917,4822008961427.765625,28901196.268829,3283239.274779,-176.314841,55410.924538,-646.788796,-0.582249272,-0.006485306,-0.809654749,0.073504511,-1.961883366,-0.283577279,0.291013106,1.000000,0.000000,0.000000,0.000000,1,1,1,66259.145512,798408.224369,-55614.560787,-35879.254436,-31311.488819,-482643.477489,2.446157,-80.096003,-5.840681,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.582249272,-0.006485306,-0.809654749,0.073504511
545.058333,116904.345135,4371.750002,489.374375,13.256158,-176.752172,5924.786935,4822008961426.296875,28901658.020972,3283233.884466,-176.294456,55410.257071,-646.837469,-0.583816957,0.000696814,-0.808898437,0.069574378,-1.971306487,-0.289735197,0.255721339,1.000000,0.000000,0.000000,0.000000,1,1,1,74937.515929,821421.326966,-52407.780122,-36274.693651,-24639.381101,-492354.103934,1.573120,-82.421349,-5.668586,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.583816957,0.000696814,-0.808898437,0.069574378
545.066667,116908.421296,4371.087061,489.163028,13.254148,-179.576192,5921.466911,4822008961424.828125,28902119.767390,3283228.493761,-176.281347,55409.570226,-646.884707,-0.585364085,0.007821941,-0.808083007,0.065494729,-1.980858578,-0.294954419,0.219699254,1.000000,0.000000,0.000000,0.000000,1,1,1,83999.488274,844608.373054,-48389.095469,-36645.326965,-17634.120653,-501982.262424,0.687810,-84.760206,-5.444272,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.585364085,0.007821941,-0.808083007,0.065494729
545.075000,116912.495660,4370.404675,488.947377,13.252079,177.617774,5918.096383,4822008961423.359375,28902581.507923,3283223.102677,-176.275615,55408.863891,-646.930076,-0.586887951,0.014888335,-0.807209811,0.061263294,-1.990535275,-0.299196613,0.182961897,1.000000,0.000000,0.000000,0.000000,1,1,1,66796.140521,785472.825695,49945.000355,-31322.961471,20685.381566,-319355.350876,8.625744,-78.347804,-4.012832,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.586887951,0.014888335,-0.807209811,0.061263294
545.083333,116916.568459,4369.772097,488.759595,13.250162,174.841681,5914.863826,4822008961421.890625,28903043.243014,3283217.711314,-176.203734,55408.210993,-646.963516,-0.588377006,0.021921026,-0.806282561,0.056924507,-1.998808271,-0.300178401,0.158336396,1.000000,0.000000,0.000000,0.000000,1,1,1,61437.512875,762543.889155,53050.640877,-31016.088676,24589.126064,-312454.558283,7.762914,-76.171766,-4.694072,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.588377006,0.021921026,-0.806282561,0.056924507
545.091667,116920.639696,4369.158446,488.572054,13.248303,172.100785,5911.684486,4822008961420.422852,28903504.972816,3283212.319625,-176.139043,55407.576228,-647.002633,-0.589829353,0.028920336,-0.805301662,0.052480286,-2.007018163,-0.300552341,0.134146098,1.000000,0.000000,0.000000,0.000000,1,1,1,56503.943617,740240.132877,55685.819646,-30694.519483,28342.314075,-305672.884027,6.901603,-74.050162,-5.314278,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.589829353,0.028920336,-0.805301662,0.052480286
545.100000,116924.709374,4368.563174,488.385097,13.246499,169.403079,5908.556818,4822008961418.955078,28903966.697476,3283206.927568,-176.081530,55406.959144,-647.046919,-0.591243112,0.035886549,-0.804267499,0.047932534,-2.015160996,-0.300332461,0.110389907,1.000000,0.000000,0.000000,0.000000,1,1,1,52002.616595,718614.333903,57919.551484,-30359.403279,31961.416123,-299026.464909,6.046770,-71.987820,-5.873477,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.591243112,0.035886549,-0.804267499,0.047932534
545.108333,116928.777503,4367.985694,488.199054,13.244749,166.755833,5905.479173,4822008961417.488281,28904428.417136,3283201.535102,-176.031140,55406.359245,-647.095865,-0.592616411,0.042819911,-0.803180437,0.043283141,-2.023233004,-0.299531679,0.087065587,1.000000,0.000000,0.000000,0.000000,1,1,1,47932.609780,697709.052586,59818.691628,-30011.883295,35462.242659,-292528.527396,5.203054,-69.988783,-6.372505,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.592616411,0.042819911,-0.803180437,0.043283141
545.116667,116932.844092,4367.425388,488.014238,13.243050,164.165481,5902.449819,4822008961416.021484,28904890.131936,3283196.142194,-175.987781,55405.776005,-647.148969,-0.593947391,0.049720623,-0.802040827,0.038533975,-2.031230610,-0.298161840,0.064169960,1.000000,0.000000,0.000000,0.000000,1,1,1,44285.775816,677556.432242,61446.610803,-29653.072165,38859.609316,-286189.335343,4.374669,-68.056264,-6.812921,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.593947391,0.049720623,-0.802040827,0.038533975
545.125000,116936.909151,4366.881613,487.830941,13.241402,161.637539,5899.466963,4822008961414.555664,28905351.842010,3283190.748813,-175.951326,55405.208870,-647.205743,-0.595234204,0.056588846,-0.800849011,0.033686886,-2.039150433,-0.296233777,0.041699112,1.000000,0.000000,0.000000,0.000000,1,1,1,41047.804274,658178.374176,62862.147398,-29284.029856,42167.084843,-280016.243102,3.565339,-66.192650,-7.196913,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.595234204,0.056588846,-0.800849011,0.033686886
545.133333,116940.972700,4366.353712,487.649431,13.239802,159.176579,5896.528770,4822008961413.089844,28905813.547487,3283185.354932,-175.921615,55404.657264,-647.265718,-0.596475007,0.063424699,-0.799605323,0.028743700,-2.046989278,-0.293757386,0.019648597,1.000000,0.000000,0.000000,0.000000,1,1,1,38199.382383,639587.036315,64118.858480,-28905.745188,45396.824687,-274013.838794,2.778243,-64.399513,-7.527177,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.596475007,0.063424699,-0.799605323,0.028743700
545.141667,116945.034753,4365.841016,487.469953,13.238248,156.786214,5893.633387,4822008961411.624023,28906275.248492,3283179.960528,-175.898463,55404.120602,-647.328444,-0.597667968,0.070228253,-0.798310095,0.023706224,-2.054744123,-0.290741727,-0.001986374,1.000000,0.000000,0.000000,0.000000,1,1,1,35717.376323,621785.589926,65264.565736,-28519.121769,48559.486010,-268184.159169,2.015999,-62.677663,-7.806802,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.597667968,0.070228253,-0.798310095,0.023706224
545.150000,116949.095328,4365.342860,487.292720,13.236738,154.469135,5890.778962,4822008961410.158203,28906736.945145,3283174.565582,-175.881663,55403.598288,-647.393501,-0.598811258,0.076999540,-0.796963657,0.018576238,-2.062412106,-0.287195122,-0.023210757,1.000000,0.000000,0.000000,0.000000,1,1,1,33575.966789,604769.159737,66341.171456,-28124.968591,51664.214367,-262526.954776,1.280668,-61.027210,-8.039150,DIRECT / RAW,1.000000,0.000000,0.000000,0,-0.598811258,0.076999540,-0.796963657,0.018576238
